assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,wlot_oper,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_crt_dat_al_3,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_crte_category,wlot_hold,prod_type,cust_code,package_id,po_no,wlot_mvin_perfmd,wlot_deleted,wlot_actl_mvin_dt,wlot_actl_mvin_tm,wlot_dt_last_trans,wlot_tm_last_trans,assy_issue,bd_id,assy_group,wlot_hold_category,da_type,tape_no,mark_type,test_entity,package_id1,wlot_owner,wb_date,sp_date,pack_date,ship_date,due_date,wafer_size,urgent_code,note_4,heat_block,heat_block_qty,pb_free,sps_status,ship_to,md_no,swr_id,swr_ver,wlot_hold_note,wlot_assy_lot,assy_lot,hist_seq,skip_oper,maintain_time,maintain_user,valid_flag,
	PXXAWIL    ,	,	2460,	2021/11/9 下午 11:02:40,	S18534    ,	Y,	2070,	PXXAWIL    ,	ChipMOS      ,	VFBGA48KEU     ,	048N0AW001               ,	5K377900A2                                        ,	12,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6645D-48XH70SYA399                                ,	4525755653-10            ,	N,	N,	0,	0,	20211109,	230240,	2021/11/9 上午 12:00:00,	AAW048N03001A       ,	,	      ,	M,	                         ,	          ,	               ,	6645D-48XH70SYA399                                ,	SWR         ,	2021/11/12 上午 12:00:00,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/17 上午 12:00:00,	8 ,	 Q,	 A A A A A                                                                      ,	A0803CB1372         ,	0,	Y3,	     ,	AW02    ,	1081760LB7               ,	20211108019.E  ,	1,	                                   ,	PXXAWIL,	PXXAWIL    ,	,	2460,	2021/11/9 下午 11:02:40,	S18534    ,	Y,
	PXXAWIL    ,	,	2470,	2021/11/9 下午 11:02:40,	S18534    ,	Y,	2070,	PXXAWIL    ,	ChipMOS      ,	VFBGA48KEU     ,	048N0AW001               ,	5K377900A2                                        ,	12,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6645D-48XH70SYA399                                ,	4525755653-10            ,	N,	N,	0,	0,	20211109,	230240,	2021/11/9 上午 12:00:00,	AAW048N03001A       ,	,	      ,	M,	                         ,	          ,	               ,	6645D-48XH70SYA399                                ,	SWR         ,	2021/11/12 上午 12:00:00,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/17 上午 12:00:00,	8 ,	 Q,	 A A A A A                                                                      ,	A0803CB1372         ,	0,	Y3,	     ,	AW02    ,	1081760LB7               ,	20211108019.E  ,	1,	                                   ,	PXXAWIL,	PXXAWIL    ,	,	2470,	2021/11/9 下午 11:02:40,	S18534    ,	Y,
	PXXAWIL    ,	,	2480,	2021/11/9 下午 11:02:40,	S18534    ,	Y,	2070,	PXXAWIL    ,	ChipMOS      ,	VFBGA48KEU     ,	048N0AW001               ,	5K377900A2                                        ,	12,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6645D-48XH70SYA399                                ,	4525755653-10            ,	N,	N,	0,	0,	20211109,	230240,	2021/11/9 上午 12:00:00,	AAW048N03001A       ,	,	      ,	M,	                         ,	          ,	               ,	6645D-48XH70SYA399                                ,	SWR         ,	2021/11/12 上午 12:00:00,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/17 上午 12:00:00,	8 ,	 Q,	 A A A A A                                                                      ,	A0803CB1372         ,	0,	Y3,	     ,	AW02    ,	1081760LB7               ,	20211108019.E  ,	1,	                                   ,	PXXAWIL,	PXXAWIL    ,	,	2480,	2021/11/9 下午 11:02:40,	S18534    ,	Y,
	PXXAWIL    ,	,	2490,	2021/11/9 下午 11:02:40,	S18534    ,	Y,	2070,	PXXAWIL    ,	ChipMOS      ,	VFBGA48KEU     ,	048N0AW001               ,	5K377900A2                                        ,	12,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6645D-48XH70SYA399                                ,	4525755653-10            ,	N,	N,	0,	0,	20211109,	230240,	2021/11/9 上午 12:00:00,	AAW048N03001A       ,	,	      ,	M,	                         ,	          ,	               ,	6645D-48XH70SYA399                                ,	SWR         ,	2021/11/12 上午 12:00:00,	2021/11/13 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/14 上午 12:00:00,	2021/11/17 上午 12:00:00,	8 ,	 Q,	 A A A A A                                                                      ,	A0803CB1372         ,	0,	Y3,	     ,	AW02    ,	1081760LB7               ,	20211108019.E  ,	1,	                                   ,	PXXAWIL,	PXXAWIL    ,	,	2490,	2021/11/9 下午 11:02:40,	S18534    ,	Y,
	PXXAWIQ    ,	,	2000,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2000,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2003,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2003,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2005,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2005,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2010,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2010,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2020,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2020,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2030,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2030,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2040,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2040,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2050,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2050,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2060,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2060,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2090,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2090,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2200,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2200,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2209,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2209,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2210,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2210,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2230,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2230,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2251,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2251,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
	PXXAWIQ    ,	,	2260,	2021/11/11 下午 06:41:52,	S2784     ,	Y,	2070,	PXXAWIQ    ,	ChipMOS      ,	DFN-08Y62D     ,	008Y6AW032               ,	8J322000                                          ,	57,	0,	2070,	A2,	N,	TSOP  ,	FQ,	6699S-087U10ITKSHW{CWE}                           ,	4525757215-10            ,	N,	N,	0,	0,	20211111,	184152,	2021/11/11 上午 12:00:00,	AAW008Y62014A       ,	,	      ,	M,	                         ,	          ,	               ,	6699S-087U10ITKSHW{CWE}                           ,	PROD        ,	2021/11/16 上午 12:00:00,	2021/11/19 上午 12:00:00,	2021/11/21 上午 12:00:00,	2021/11/22 上午 12:00:00,	2021/11/22 上午 12:00:00,	12,	,	 E G D A F                                                                      ,	A0803CB0926         ,	54,	Y1,	     ,	AW02    ,	1081G700L1               ,	,	,	                                   ,	PXXAWIQ,	PXXAWIQ    ,	,	2260,	2021/11/11 下午 06:41:52,	S2784     ,	Y,
