route,wlot_lot_number,wlot_crt_dat_al_1,pin_package,wlot_prod,wlot_qty_1,wlot_qty_2,wlot_oper,wlot_hold,wlot_mvin_perfmd,bd_id,urgent_code,sub_lot,wb_location,automotive
WL010,P46BWAH58,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH62,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH66,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH70,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH74,AKM,WLCSP,000IABW109,4360,0,2068,N,Y,ENG,,2,,
WL010,P40BWF2111,AKM,WLCSP,000IABW074,8096,0,2068,N,Y,,,1,,
WL010,P46BWA250,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA254,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA734,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA738,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA742,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA746,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA750,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA754,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA833,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA837,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA841,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA845,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA849,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA853,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA857,AKM,WLCSP,000IABW074,5858,0,2068,N,Y,,,1,,
WL010,P46BWA943,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA947,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA951,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA955,AKM,WLCSP,000IABW074,7620,0,2068,N,Y,,,1,,
WL010,P46BWAH,AKM,WLCSP,000IABW109,0,25,2068,N,Y,ENG,,2,,
WL010,P46BWAH11,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH15,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH19,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH23,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH27,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH31,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH35,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH39,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH43,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH47,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH51,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH55,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH59,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH63,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH67,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH71,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P44BWC4,AKM,WLCSP,000IABW040,1106696,25,2068,Y,N,ENG,,2,,
WL010,P46BWA247,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA251,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA255,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA735,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA739,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA743,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA747,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA751,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA755,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA834,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA838,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA842,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA846,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA850,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA854,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA9,AKM,WLCSP,000IABW074,0,25,2068,N,Y,,,1,,
WL010,P46BWA944,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA948,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWA952,AKM,WLCSP,000IABW074,10000,0,2068,N,Y,,,1,,
WL010,P46BWAH12,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH16,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH20,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH24,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH28,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH32,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH36,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH40,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH44,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH48,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH52,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH56,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH60,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH64,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH68,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P46BWAH72,AKM,WLCSP,000IABW109,15000,0,2068,N,Y,ENG,,2,,
WL010,P40BWF2031,AKM,WLCSP,000IABW074,10000,0,2480,N,N,,,1,,
WL010,P46BWAH011,AKM,WLCSP,000IABW109,15000,0,2480,N,N,ENG,,2,,
WL010,P46BWAH02,AKM,WLCSP,000IABW109,15000,0,2480,Y,N,ENG,,2,,
WL010,P39BWE3541,AKM,WLCSP,000IABW074,10000,0,2480,N,N,,,1,,
WL010,744BWQB022,AKM,WLCSP,000IABW056,387,0,3720,Y,N,,2G,1,,
WL010,N30BWGE521,AKM,WLCSP,000IABW072,10000,0,3720,Y,N,,,1,,
WL010,N36BWBU04,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU08,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU12,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU16,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU20,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU24,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU28,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU32,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU36,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU40,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU44,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU48,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU52,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,P17BWC2881,AKM,WLCSP,000IABW112,6216,0,3720,Y,N,,,1,,
WL010,P22BWCV031,AKM,WLCSP,000IABW142,234,0,3720,Y,N,,E,1,,
WL010,P23BWF880,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P24BWC640,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P27BWC9851,AKM,WLCSP,000IABW112,2727,0,3720,Y,N,,,1,,
WL010,P33BWCS871,AKM,WLCSP,000IABW112,7903,0,3720,Y,N,,,1,,
WL010,P34BWF345,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P38BWRA29,AKM,WLCSP,000IABW123,10000,0,3720,Y,N,,,1,,
WL010,P39BWCF71,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P40BWCD14,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P40BWCI87,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P40BWDA541,AKM,WLCSP,000IABW074,5151,0,3720,Y,N,,,1,,
WL010,P40BWFP56,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P42BWAJ811,AKM,WLCSP,000IABW112,4262,0,3720,Y,N,,,1,,
WL010,P42BWAX49,AKM,WLCSP,000IABW142,10000,0,3720,Y,N,,E,1,,
WL010,P43BWHD24,AKM,WLCSP,000IABW040,20000,0,3720,Y,N,ENG,,2,,
WL010,P43BWHE44,AKM,WLCSP,000IABW123,10000,0,3720,Y,N,,,1,,
WL010,P44BWA5441,AKM,WLCSP,000IABW123,8930,0,3720,Y,N,,,1,,
WL010,P44BWAA02,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA06,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA10,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA14,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA18,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA22,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA26,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA30,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA34,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA38,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA42,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA46,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA50,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA54,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC01,AKM,WLCSP,000IABW040,20000,0,3720,Y,N,ENG,,2,,
WL010,P44BWAC05,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC09,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC13,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC17,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC21,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC25,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC29,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC33,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC37,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC41,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC45,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC49,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC53,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB301,AKM,WLCSP,000IABW040,20000,0,3720,Y,N,ENG,,2,,
WL010,P44BWB305,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB309,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB313,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB317,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB321,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB325,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB329,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB333,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB337,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB341,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB345,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB349,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB353,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWCQ02,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P44BWD837,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P45BWA1231,AKM,WLCSP,000IABW040,15274,0,3720,Y,N,ENG,,1,,
WL010,P45BWEM27,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P45BWEM561,AKM,WLCSP,000IABW074,5133,0,3720,Y,N,,,1,,
WL010,P45BWGR551,AKM,WLCSP,000IABW074,7065,0,3720,Y,N,,,1,,
WL010,P46BWA204,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA208,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA212,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA216,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA220,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA224,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA228,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA232,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA236,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA240,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA244,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA704,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA708,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA712,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA716,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA720,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA724,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA728,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA732,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA803,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA807,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA811,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA815,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA819,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA823,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA827,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA831,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA901,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA905,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA909,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA913,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA917,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA921,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA925,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA929,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA933,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA937,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWAH05,AKM,WLCSP,000IABW109,15000,0,3720,N,N,ENG,,2,,
WL010,P46BWAH09,AKM,WLCSP,000IABW109,15000,0,3720,N,N,ENG,,2,,
WL010,749BWQ612,AKM,WLCSP,000IABW053,10000,0,3720,Y,N,,2G,1,,
WL010,N31BWGT32,AKM,WLCSP,000IABW072,1683,0,3720,Y,N,,,1,,
WL010,N36BWBU01,AKM,WLCSP,000IABW072,10000,0,3720,Y,N,,E,1,,
WL010,N36BWBU05,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU09,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU13,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU17,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU21,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU25,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU29,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU33,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU37,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU41,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU45,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU49,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,N36BWBU53,AKM,WLCSP,000IABW072,10000,0,3720,N,N,,E,1,,
WL010,P21BWBP881,AKM,WLCSP,000IABW112,6967,0,3720,Y,N,,,1,,
WL010,P22BWCW031,AKM,WLCSP,000IABW142,260,0,3720,Y,N,,E,1,,
WL010,P23BWFD521,AKM,WLCSP,000IABW045,3703,0,3720,Y,N,,,1,,
WL010,P24BWC6881,AKM,WLCSP,000IABW112,5268,0,3720,Y,N,,,1,,
WL010,P29BWGA881,AKM,WLCSP,000IABW112,3199,0,3720,Y,N,,,1,,
WL010,P31BWDE88,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P33BWDA36,AKM,WLCSP,000IABW123,3642,0,3720,Y,N,,,1,,
WL010,P34BWF3881,AKM,WLCSP,000IABW112,3191,0,3720,Y,N,,,1,,
WL010,P38BWRA39,AKM,WLCSP,000IABW123,10000,0,3720,Y,N,,,1,,
WL010,P39BWCF01,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P39BWCF76,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P40BWCD38,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P40BWDA34,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P40BWDC62,AKM,WLCSP,000IABW112,8000,0,3720,Y,N,,,1,,
WL010,P40BWF211,AKM,WLCSP,000IABW074,1904,0,3720,N,N,,,1,,
WL010,P41BWLA561,AKM,WLCSP,000IABW040,6590,0,3720,Y,N,ENG,,2,,
WL010,P42BWAK39,AKM,WLCSP,000IABW142,10000,0,3720,Y,N,,E,1,,
WL010,P42BWCD231,AKM,WLCSP,000IABW040,754,0,3720,Y,N,ENG,,1,,
WL010,P43BWG4531,AKM,WLCSP,000IABW143,841,0,3720,Y,N,,,1,,
WL010,P43BWGT561,AKM,WLCSP,000IABW040,4434,0,3720,Y,N,ENG,,2,,
WL010,P43BWHD11,AKM,WLCSP,000IABW040,5544,0,3720,Y,N,ENG,,2,,
WL010,P43BWHD51,AKM,WLCSP,000IABW040,20000,0,3720,Y,N,ENG,,2,,
WL010,P44BWA8251,AKM,WLCSP,000IABW020,1023,0,3720,Y,N,ENG,,1,,
WL010,P44BWAA03,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA07,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA11,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA15,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA19,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA23,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA27,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA31,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA35,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA39,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA43,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA47,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA51,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAA55,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC02,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC06,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC10,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC14,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC18,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC22,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC26,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC30,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC34,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC38,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC42,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC46,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC50,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWAC54,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB302,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB306,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB310,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB314,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB318,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB322,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB326,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB330,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB334,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB338,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB342,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB346,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB350,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWB354,AKM,WLCSP,000IABW040,20000,0,3720,N,N,ENG,,2,,
WL010,P44BWC241,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P44BWD8571,AKM,WLCSP,000IABW074,7198,0,3720,Y,N,,,1,,
WL010,P45BWA3341,AKM,WLCSP,000IABW040,2057,0,3720,Y,N,ENG,,1,,
WL010,P45BWEM38,AKM,WLCSP,000IABW074,10000,0,3720,Y,N,,,1,,
WL010,P45BWH1571,AKM,WLCSP,000IABW074,9044,0,3720,Y,N,,,1,,
WL010,P46BWA201,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA205,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA209,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
WL010,P46BWA213,AKM,WLCSP,000IABW074,10000,0,3720,N,N,,,1,,
